"id","name","text","chatText","mailboxId","mailboxName"
"2430548","Support FriendsCan'tAddAfterJoin","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for asking about the friends feature for the Mindful Minute Challenge. Now that joining has officially closed, you won't be able to add coworkers to your friend circle. I shared your request with our team to consider in their future plans. <br><br>I hope you enjoy the rest of this year's event and please let us know if we can help with anything else,&nbsp;<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"2413663","Support FriendsInstructions","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for joining the Mindful Minute Challenge! Here are the steps to add coworkers to your Circle for the event. If it isn't working, let me know where you run into trouble.&nbsp;<br><ul><li>Open the Happier app.<br></li><li>If the Mindful Minute Challenge screen doesn't show automatically, open it by tapping the Mindful Minute Challenge&nbsp;card on your Home screen.<br></li><li>Scroll down to My Circle and tap&nbsp;<em>Invite a&nbsp;Coworker</em>.<br></li><li>Send a message to any Apple employee you’d like to <em>Friend</em> using one of the options on your phone. Messages, SMS texts and&nbsp;AirDrop&nbsp;work best.<br></li></ul><br>Your friend will be sent instructions to sign up for the Challenge if they haven't already. Once they're signed up and they accept your invite, they'll be added to your circle so you can see each others’ progress and send encouraging nudges.&nbsp;<br><br>Please let me know if you run into any snags or if you have any other questions,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"3228706","Support FriendsTroubleshooting","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for letting us know you're having trouble connecting with your coworker in this year's Mindful Minute Challenge. Give this work around a try and let me know how it goes:<br><ul><li>Copy the invitation link you received from your coworker.<br></li><li>Paste it into the Notes app on your iPhone.<br></li><li>Tap the link once more and then tap Open in Happier to add your coworker to your Circle.<br></li></ul><br>Please let me know if you run into any snags or if you have any other questions. I'm here to help,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"1943168","Support GlobalAccesLoginEmail","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for asking about your subscription to Happier Meditation! The registration Apple Wellness has on file is&nbsp;<strong>ADDRESS</strong> so let's make sure that's the account you're signing into.<br><br><strong>Download the App</strong><br><ul><li>You probably have the free Happier app downloaded onto your iPhone, iPad or Android mobile device already but if not, please go ahead and do that now. You don't pay to download the app.<br></li></ul><br><strong>Make Sure You're on the Sign In Page </strong><br>When you open the app, you should see two choices, <em>Get Started</em> and <em>Already have an account? Sign In</em>. If you don't see this, you need to get back to it.<br><ul><li>Sign out of the app with the steps in this article, <a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier App</a> <br></li></ul>or<br><ul><li>If you're halfway signed in, give it a quick reboot using <a href=""https://support.apple.com/en-us/HT201330"">Force Quit</a> (Apple Devices) or <a href=""https://support.google.com/android/answer/2668665?hl=en"">Force Stop</a> (Android device).<br></li></ul><br><strong>Sign In</strong><br>When you see <em>Already have an account? Sign In</em> at the bottom of the screen, follow these steps:<br><ul><li>Tap on the words Sign In at the very bottom of the screen. <br></li><li>Tap the Sign in with Email button.<br></li><li>Type in your email address <strong>EMAILADDRESS</strong>.<br></li><li>Type in your password. If you need to reset your password, here's our Help Center article: <a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a>.<br></li><li>Tap Sign In.<br></li></ul><br>Give this a try and let us know if you're still running into trouble or if we can keep helping,<br>{%user.firstName%} <br>","","201086","3. Happier Apple Support"
"2805516","Support GlobalAccessAllSet FILLIN","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for meditating with us! Your email address <b>EMAILADDRESS </b>shows as having your Apple Wellness subscription on it so maybe you're all set now. <br><br>If you don't see everything unlocked in your app, make sure you're signed into that address. Here are some Help Center articles you might find handy:<br><ul><li><a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a><br></li><li><a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier Meditation App</a><br></li><li><a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a><br></li><li><a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a><br></li></ul><br>Let us know if we can help with anything else,<br>{%user.firstName%}<br>","","201086","3. Happier Apple Support"
"2249774","Support GlobalAccessInstructions","Hi&nbsp;{%customer.firstName,fallback=there%},<br><br>I'm glad you wrote so I can help you use the free Happier subscription you get from Apple Wellness! Claim your subscription through Wellness Web using <a href=""https://wellness.apple.com/content/804"">this link</a>. This sign up method&nbsp;is only available on iOS so if you're using Android, let me know and I'll put your subscription on from here.<br><br>I hope you have a good day and please let us know if we can help with anything else,<br>{%user.firstName%}<br>","","201086","3. Happier Apple Support"
"3788206","Support GlobalAccessLoginSIWA","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for meditating with us! If you're not seeing everything unlocked in the app, let's have you sign out (if necessary) and sign in again to make sure it's connecting to your subscription that uses Sign in with Apple.<br><br>You probably have the free Happier Meditation app downloaded onto your iPhone and/or iPad already but if not, please go ahead and do that now.<br><br>When you open the app, you should see two options at the bottom part of the screen which are Get Started and Already have an account? Sign In. If you don't see these, here's what'll help you get there:<br><ul><li>Our Help Center article <a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier Meditation App</a> has instructions to get back to this page and your personal sign in details are next.&nbsp;<br></li><li>If you're halfway signed in, give it a quick reboot with a quick <a href=""https://support.apple.com/en-us/HT201330"">Force Quit</a>.<br></li></ul><br>When you see <i>Already have an account? Sign In</i> at the bottom of the screen, follow these steps:<br><ul><li>Tap <i>Sign In</i> at the bottom of the screen.&nbsp;<br></li><li>Tap <i>Sign in with Apple</i> and authenticate as requested.&nbsp;<br></li></ul><br>Give this a try and let us know if you're still running into trouble or if we can keep helping.&nbsp;<br><br>As you work through the app's contents you might also want to check out our teachers' answers to common questions from other people using mindfulness meditation in their lives. Try the <a href=""https://www.meditatehappier.com/support/faq"">Meditation FAQ</a> page on our website.<br><br>Write back anytime with questions - we'll be here!<br>{%user.firstName%}<br>","","201086","3. Happier Apple Support"
"3302719","Support GlobalAccessTapLinkAgain","Hi&nbsp;{%customer.firstName,fallback=there%},<br><br>I'm glad you wrote so I can help you use the&nbsp;free Happier subscription you get from Apple Wellness! First, did you start at <a href=""https://wellness.apple.com/content/804"">this page</a> on Wellness Web so you get registered with them? <br><ul><li>If you did, make sure the link Apple Wellness sent you is on your iPhone<br><ul><li>Tap it <br></li><li>Then tap <em>Open in Happier</em>.&nbsp;<br></li></ul></li><li>If you're still having trouble you'll need to <br><ul><li>Cancel the registration through your Wellness page. <br></li><li>Re-register by clicking the ""Register"" button after canceling.&nbsp;<br></li></ul></li></ul><br>Also, this sign up method&nbsp;is only available on iOS so if you're using an Android, let me know and I'll apply access from here. <br><br>I hope you have a good day and please let us know if we can help with anything else,<br>{%user.firstName%}<br>","","201086","3. Happier Apple Support"
"2851196","Support JoinAfterQuitting","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for meditating with us during this year's Mindful Minute Challenge! Let's get you signed up again. If you still have the original email you got from Apple Wellness, open it on your iPhone and tap your unique link or scan the QR code with your iPhone. That'll take you to the website to re-join the challenge in the Happier app.<br><br>Write again if you run into any snags or if you have any other questions,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"2399283","Support JoinAllSet FILLIN","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for joining this year's Mindful Minute Challenge! It looks like you're successfully enrolled with your Happier account registered to&nbsp;<strong>ACCOUNTADDRESS</strong>. <br><br>If you don't see the Challenge when you open the app,&nbsp;please sign out&nbsp;and sign back into that account.&nbsp;Here are some Help Center articles you might find handy:<br><ul><li><a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a><br></li><li><a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier Meditation App</a><br></li><li><a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a><br></li><li><a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a><br></li></ul><br>Let me know if you run into any snags or if you have any other questions,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"2416991","Support JoinCheckingBack LostGirlsAndBoysRecovery","Hi {%customer.firstName,fallback=there%},<br><br>This is {%user.firstName%} at Happier meditation support. I'm checking in to make sure you're all signed up for this year's Mindful Minute Challenge.<br><br>If not, please email me back and let me know what error message or issue you're running into. In the meantime, keep meditating with the Happier app. When you're joined up those minutes will be added to your Challenge calendar and you'll also be able to go back and listen to the past sessions.&nbsp;<br><br>Please follow up with any other questions. We're here to support you!<br><br>Thanks,&nbsp;<br>{%user.firstName%}&nbsp;<br><a href=""https://www.happierapp.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"3587907","Support JoinClosed","Hi&nbsp;{%customer.firstName,fallback=there%},<br><br>Thanks for your interest in this year's Mindful Minute Challenge. The join window allowing you to register and still complete this month's goal has unfortunately closed. We'd still like to have you meditate with us and shared a few steps below to help get started. <br><br>Claim your complimentary Happier subscription through Wellness Web using <a href=""https://wellness.apple.com/content/804"">this link</a>. This sign up method&nbsp;is only available on iOS so if you're using Android, let me know and I'll put your subscription on from here.<br><br>I hope you have a good day and please let us know if we can help with anything else,<br>{%user.firstName%}<br>","","201086","3. Happier Apple Support"
"2417005","Support JoinDownloadAppAndSignIn FILLIN","Hi {%customer.firstName,fallback=there%},<br><br>I'm glad you wrote so I can help you get signed up for the Challenge! <br><ul><li>Make sure you have the Happier app installed on your iPhone, you can download from the App Store <a href=""http://apple.co/1V7sqo9"">here</a>,&nbsp;and sign into your Happier account registered to <strong>ACCOUNTADDRESS</strong>. Our Help Center article <a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into An Existing Account</a> has the steps.&nbsp;<br></li><li>Then scan/tap your personal link from Wellness again to join.<br></li></ul><br>Once you're in, the screen for this year's event will open automatically.<br><br>If you get a&nbsp;<em>Failed to Join Challenge</em>&nbsp;error, tap the&nbsp;app's<em>&nbsp;Contact a Human</em>&nbsp;button and send the resulting information from your device so&nbsp;we can troubleshoot from there.&nbsp;<br><br>I hope you have a good day and please let us know if we can help with anything else,<br>{%user.firstName%}<br><a href=""https://www.happierapp.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"1584548","Support JoinErrorBadInternet","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for your interest in joining the Mindful Minute Challenge! It looks like your internet connection might have cut out while you were registering. Would you please connect to wifi or a reliable cell signal and try again?<br><br>Let me know if that doesn't work or if you see the error message again. I'm happy to help troubleshoot.<br><br>Thanks,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"2823750","Support JoinErrorChallengeNotFound","Hi&nbsp;{%customer.firstName,fallback=there%},<br><br>I'm glad you're joining the Mindful Minute Challenge! Would you&nbsp;go through these join steps again and let me know where you're getting stuck?<br><ul><li><a href=""http://apple.co/1V7sqo9"">Download</a> the Happier meditation app to your iPhone if it's not already on there.<br></li><li>Open the email you got from Apple Wellness on your iPhone then tap the link in it or scan your personal QR code.<br></li><li>Tap <em>Open in Happier</em> and follow the prompts.<br></li></ul><br>Once you're in, the screen for this year's event will open automatically.&nbsp;If you get a&nbsp;<em>Failed to Join Challenge</em>&nbsp;error, tap the&nbsp;app's<em>&nbsp;Contact a Human</em>&nbsp;button and send the resulting information from your device so&nbsp;we can troubleshoot from there.&nbsp;<br><br>Please follow up with any other questions. We're here to support you!<br><br>Thanks,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"1584461","Support JoinErrorJSONIssue","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for writing so I can help you get signed into your account. Would you tap your unique link once more and go through the signup process? If you're still getting the error, delete the Happier app and reinstall it, then try again.<br><br>Please let me know if you run into any snags or if you have any other questions - we're here for it!<br><br>Keep up the great work! We're here to support you,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br><br>Here are some Help Center articles you might find handy:<br><ul><li><a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a><br></li><li><a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier Meditation App</a><br></li><li><a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a><br></li><li><a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a><br></li></ul>","","201086","3. Happier Apple Support"
"1584507","Support JoinErrorNeedToCreateAccount","Hi {%customer.firstName,fallback=there%},<br><br>This is {%user.firstName%} at Happier Meditation Support and I can help you get set up.&nbsp;Please tap the link in the email Apple sent you after you registered for the Challenge again and, rather than trying to Sign In, create an account by tapping the&nbsp;<em>Get Started&nbsp;</em>button.<br><br>Once you're in, the screen for this year's event will open automatically.&nbsp;If you get a&nbsp;<em>Failed to Join Challenge</em>&nbsp;error, tap the&nbsp;app's<em>&nbsp;Contact a Human</em>&nbsp;button and send the resulting information from your device so&nbsp;we can troubleshoot from there.&nbsp;<br><br>Please let me know if you run into any snags or if you have any other questions. <br><br>Thanks,&nbsp;<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"1947792","Support JoinErrorTapLinkAgain FILLIN","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for letting us know what's been happening so we can get it fixed! I see you successfully created a Happier Meditation account but haven't yet joined this year's Mindful Minute Challenge.&nbsp;<br><br>Let's make sure you're signed into the Happier app using the email address Apple Wellness has on file that's registered to&nbsp;<strong>INSERTEMAIL</strong>.&nbsp;Here are some help articles:<br><ul><li><a href=""https://support.meditatehappier.com/article/92-how-can-i-tell-what-email-my-accounts-registered-to"">How to Tell What Address Your App Is Signed Into</a><br></li><li><a href=""https://support.meditatehappier.com/article/51-how-to-sign-out-of-the-happier-app"">Sign Out of the App</a><br></li><li><a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into An Existing Account</a><br></li><li><a href=""https://support.meditatehappier.com/article/15-how-do-i-reset-my-password"">How to Reset My Password</a><br></li></ul><br>Next, using&nbsp;the same iPhone you have the Happier app downloaded on, <br><ul><li>Tap the link you got from Apple Wellness again or Scan the QR Code<br></li><li>Tap <i>Open in Happier</i><br></li></ul><br>When it works, you'll see the screen pop up for this year's event.&nbsp;<br><br>If you get a&nbsp;<em>Failed to Join Challenge</em>&nbsp;error, tap the<em>&nbsp;Contact a Human</em>&nbsp;button in the Happier settings and send us everything that comes with that email. We'll use it to keep troubleshooting.<br><br>Best, <br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"3580332","Support JoinErrorTryAgainSomethingWentWrong","HI&nbsp;{%customer.firstName,fallback=there%},<br><br>I'm glad you're joining us for the Mindful Minute Challenge! Here are a couple of troubleshooting steps for that error.<br><ol><li>Give the app a quick Force Quit, then scan your personal QR code from Wellness Web again and try joining again.<br></li><li>If that didn't work, delete Happier Meditation fully (don't move it to your App Library) and <a href=""http://apple.co/1V7sqo9"">reinstall</a> it. Then scan your personal QR code from Wellness Web and try joining again.<br></li><li>And if that still doesn't work, send your Apple email so we can verify the correct token with Wellness.<br></li></ol><br>I hope you have a good day and please let us know if we can help with anything else,<br>{%user.firstName%} <br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"1584543","Support JoinGladToHearItAllSet","Hi {%customer.firstName,fallback=there%},<br><br>I'm glad you're all set and hope you enjoy the rest of this year's Mindful Minute Challenge!&nbsp;Write anytime with questions or feedback,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"1929080","Support JoinLogIntoRegisteredEmailAccount FILLIN","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for joining us for the Mindful Minute Challenge! I can help you get set up for it. Let's have you sign out of the Happier app (if necessary) and sign in again to make sure the app's connecting to&nbsp;the account Apple Wellness has on record which is&nbsp;<strong>CORRECTADDRESS</strong>.<br><br><strong>Download the App</strong><br><ul><li>You probably have the free Happier app downloaded onto your iPhone, iPad or Android mobile device already but if not, please go ahead and do that now. You don't pay to download the app.<br></li></ul><br><strong>Make Sure You're on the Sign In Page</strong><br>When you open the app, you should see two choices,&nbsp;<em>Get Started</em>&nbsp;and&nbsp;<em>Already have an account? Sign In</em>. If you don't see this, you need to get back to it.<br><ul><li>Sign out of the app with the steps in this article, <a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier App</a><br></li></ul>or<br><ul><li>If you're halfway signed in, give it a quick reboot using <a href=""https://support.apple.com/en-us/HT201330"">Force Quit</a>.<br></li></ul><br><strong>Sign In</strong><br>When you see <em>Already have an account? Sign In</em> at the bottom of the screen, follow these steps:<br><ul><li>Tap <i>Sign In</i> at the very bottom of the screen.<br></li><li>Tap the <i>Sign in with Email</i> button.<br></li><li>Type in your email address&nbsp;<strong>EMAILADDRESS</strong>.<br></li><li>Type in your password. If you need to reset your password, here's our Help Center article: <a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a>.<br></li><li>Tap <i>Sign In.</i><br></li><li>Go back to the email or QR code from Apple Wellness and tap the link again to get connected to this year's Mindful Minute Challenge.&nbsp;<br></li></ul><br>Give this a try and let us know if you're still running into trouble. We're here to support you.<br><br>Thanks,&nbsp;<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"2416987","Support JoinLogIntoRegisteredSIWAAccount","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for joining the Mindful Minute Challenge! It looks like your personal link from Apple Wellness is registered to a hidden Sign in with Apple address. You can check it in your iPhone settings like this:<br><ol><li><i>Settings</i> app<br></li><li><i>Tap your name</i><br></li><li>Tap <i>Sign-In &amp; Security</i><br></li><li>Tap <i>Sign in with Apple</i> and enter your Apple ID password if prompted.<br></li><li>If Happier is listed there, please tap it.<br></li></ol><br>If you've used Sign in with Apple in the past and address will show in your settings. <br><ol><li>Sign out of your Happier Meditation app.<br></li><li>Tapping <i>Already have an account? Sign In</i> <br></li><li>Tap <em>Sign in with Apple</em> and authenticate as requested. <br></li><li>Tap/scan your link from Apple Wellness again to get joined up.&nbsp;<br></li></ol><br>Let me know if that still doesn't work so I can troubleshoot. In the meantime, keep meditating with the Happier app so when you're joined up, those minutes&nbsp;will be added to your Challenge calendar. <br><br>Keep up the great work! We're here to support you,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"2417026","Support JoinMoreInfo","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for joining this year's Mindful Minute Challenge! Would you send me a little more information so I can find your account and help you get signed up?<br><ul><li>A full copy of your join link from Apple Wellness<br></li><li>Your Apple email address<br></li><li> The address you're using inside the Happier app? You can check it like this:&nbsp;<br><ul><li>Tap <em>Profile</em> in the upper, left corner.<br></li><li>Tap&nbsp;<em>Settings</em>&nbsp;(gear icon) in the upper, right corner.<br></li><li>Tap <em>Account</em> under MEMBERSHIP.<br></li><li>Check the <em>Login Method</em> and the <em>Email</em> and let us know what's there.<br></li></ul></li></ul><br>In the meantime, keep meditating with the Happier app so when you're joined, those minutes&nbsp;will be added to your Challenge calendar. <br><br>I hope you have a good day and I look forward to hearing back from you,<br>{%user.firstName%}&nbsp;<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"1584508","Support JoinSignUpSteps (CONFIRM WELLNESS LINK BEFORE SENDING)","Hi {%customer.firstName,fallback=there%},<br><br>This is {%user.firstName%} at Happier customer support and I'll help you get set up for the Mindful Minute Challenge.&nbsp;Here are instructions — if these don't work please let me know which step isn't working for you.<br><br><ul><li>Go to the <a href=""https://wellness.apple.com/content/750"">Mindful Minute Challenge Sign Up</a> on Wellness Web and register for the Challenge. <br></li><li>You'll get a confirmation email with a link and a QR code that's unique to your account.<br></li><li>Scan the QR code with the same phone you have your Happier Meditation app installed on.<br></li><li>Follow the prompts to join.<br></li></ul><br>When you've successfully joined,&nbsp;the screen will pop up for this year's event inside the app.&nbsp;If you get a&nbsp;<em>Failed to Join Challenge</em>&nbsp;error, tap the&nbsp;app's<em>&nbsp;Contact a Human</em>&nbsp;button in the setting and send us the resulting information from your device so we can troubleshoot with you.&nbsp;<br><br>I hope you have a good day and please let us know if we can help with anything else,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"1584561","Support JoinTokenDeletedResetGoAheadAndRejoin","Hi {%customer.firstName,fallback=there%},<br><br>This is {%user.firstName%} from Happier Meditation Support getting back to you.&nbsp;I&nbsp;reset your link from Apple Wellness so you can join the&nbsp;Challenge using your address&nbsp;<strong>ACCOUNTADDRESS</strong>.<br><br>Sign into the app using that address then, from the same device the app is on,&nbsp;<br><ul><li>Tap your link from Wellness or scan the QR code.<br></li><li>Tap&nbsp;<em>Open in Happier</em>.<br></li></ul><br>When it works, you'll see the screen pop up for this year's event.&nbsp;Please let me know if you run into any snags or if you have any other questions. I hope you enjoy the Challenge!<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br><br>Here are some Help Center articles you might find handy:<br><ul><li><a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a><br></li><li><a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier Meditation App</a><br></li><li><a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a><br></li><li><a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a><br></li></ul>","","201086","3. Happier Apple Support"
"2408486","Support JoinTokenSwap FILLIN","Hi {%customer.firstName,fallback=there%},<br><br>This is {%user.firstName%} from Happier Meditation here to help you get set up for the Mindful Minute Challenge this year! It turns out you got signed up using a different employee's individual token from Apple Wellness. <br><br>Would you work through the join process again to get your personal link? Here are the steps so you have them handy. <br><ul><li>Go to <a href=""https://signups.apple.com/event/1712-fda4"">Mindful Minute Challenge Sign Up</a> and register for the Challenge. <br></li><li><a href=""http://apple.co/1V7sqo9"">Download</a> the free Happier Meditation app onto your iPhone if it’s not already there.<br></li><li>Sign into your Happier account registered to <strong>CORRECTADDRESS</strong>, if you're not already. You can check in the app settings with the steps here: <a href=""https://support.meditatehappier.com/article/92-how-can-i-tell-what-email-my-accounts-registered-to"">How to Tell What Address Your App Is Signed Into</a>.<br></li><li>Tap or scan to connect your enrollment to the account you’re using in Happier.<br></li></ul><br>When it works, you'll see the screen pop up for this year's event.&nbsp;Please let me know if you run into any snags or if you have any other questions. I hope you enjoy the Challenge! <br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"2411049","Support JoinTokenTaken FILLIN","Hi&nbsp;{%customer.firstName,fallback=there%},<br><br>Thanks for joining this year's Mindful Minute Challenge! I can help you get set up.&nbsp;Please sign into the address associated with your unique link, which is <strong>EMAILADDRESS</strong>.&nbsp;<br><br>Here are some Help Center articles you might find handy:<br><ul><li><a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a><br></li><li><a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier Meditation App</a><br></li><li><a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a><br></li><li><a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a><br></li></ul><br>If that doesn't work, send us your Apple email address so we can check your registration with the Wellness team to get it reset.<br><br>Let me know if you have any other questions. We're here to help,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
"2408915","Support JoinUpdateHappierApp FILLIN","Hi&nbsp;{%customer.firstName,fallback=there%},<br><br>Thanks for your interest in the Mindful Minute Challenge! It looks like you'll need to <a href=""http://apple.co/1V7sqo9"">update the Happier app</a> on your device to get signed up.<br><br>Once you're updated:<br><ul><li>Sign into the Happier meditation app on your iPhone using <b>ACCOUNTADDRESS</b>.<br></li><li>Tap or scan to connect your personal link from Apple Wellness&nbsp;to connect your registration to the account you’re using in Happier.<br></li></ul><br>When it works, you'll see the screen pop up for this year's event.&nbsp;Please let me know if you run into any snags or if you have any other questions. I hope you enjoy the Challenge!<br><br>Keep up the great work! We're here to support you,<br>{%user.firstName%}<br><a href=""https://www.meditatehappier.com/support/apple-challenge-faq"">Mindful Minute Challenge FAQ</a><br>","","201086","3. Happier Apple Support"
